Predicted	Measured
1.172575664520263672e+01	9.415539741516113281e+00
2.376172304153442383e+00	1.338352012634277344e+01
2.376172304153442383e+00	1.524420022964477539e+00
1.197157287597656250e+01	8.182559967041015625e+00
1.444754886627197266e+01	1.376463031768798828e+01
1.032212352752685547e+01	1.008808040618896484e+01
2.376172304153442383e+00	3.060050010681152344e+00
1.566534900665283203e+01	1.275582027435302734e+01
1.174718761444091797e+01	1.490793991088867188e+01
2.376172304153442383e+00	1.156766986846923828e+01
2.376172304153442383e+00	1.635390090942382812e+01
1.319967746734619141e+01	1.681347084045410156e+01
2.376172304153442383e+00	1.737392044067382812e+01
1.201364135742187500e+01	1.277824020385742188e+01
1.450393390655517578e+01	1.361890983581542969e+01
2.376172304153442383e+00	1.126500010490417480e+00
2.376172304153442383e+00	1.171337985992431641e+01
2.376172304153442383e+00	1.281970024108886719e+00
2.376172304153442383e+00	1.412331962585449219e+01
1.490431308746337891e+01	1.359648990631103516e+01
1.228113842010498047e+01	1.347319030761718750e+01
1.334447002410888672e+01	1.614093017578125000e+01
1.249688243865966797e+01	1.244196987152099609e+01
2.376172304153442383e+00	8.048049926757812500e+00
1.281265830993652344e+01	1.670137977600097656e+01
1.262008094787597656e+01	1.345077991485595703e+01
2.376172304153442383e+00	1.378705024719238281e+01
1.173027324676513672e+01	1.346199035644531250e+01
2.376172304153442383e+00	1.336110973358154297e+01
2.376172304153442383e+00	9.430000305175781250e+00
2.376172304153442383e+00	6.859899997711181641e+00
2.376172304153442383e+00	1.636510014533996582e+00
1.467763805389404297e+01	1.912252044677734375e+01
1.498136997222900391e+01	2.008649063110351562e+01
2.376172304153442383e+00	1.899921989440917969e+01
1.032212352752685547e+01	1.502003002166748047e+01
2.376172304153442383e+00	1.434749960899353027e+00
2.376172304153442383e+00	2.231707954406738281e+01
1.126493740081787109e+01	9.101690292358398438e+00
1.484541416168212891e+01	1.457166957855224609e+01
2.376172304153442383e+00	7.745409965515136719e+00
2.376172304153442383e+00	4.710010051727294922e+00
1.294896507263183594e+01	1.300242042541503906e+01
1.219941234588623047e+01	1.345077991485595703e+01
1.161100101470947266e+01	1.107446956634521484e+01
1.032212352752685547e+01	1.209449005126953125e+01
1.628675651550292969e+01	1.640995025634765625e+01
1.782052040100097656e+01	1.721698951721191406e+01
1.479497814178466797e+01	1.604005050659179688e+01
1.280017662048339844e+01	1.320417976379394531e+01
2.376172304153442383e+00	1.258769035339355469e+01
