Predicted	Measured
5.208114624023437500e+00	1.721698951721191406e+01
2.273084521293640137e-01	1.600642013549804688e+01
2.145512700080871582e-01	1.171337985992431641e+01
2.120618522167205811e-01	9.751810073852539062e+00
1.549434089660644531e+01	1.692555999755859375e+01
3.117681741714477539e-01	4.864699840545654297e+00
1.193020629882812500e+01	1.305846023559570312e+01
1.243262195587158203e+01	1.334990024566650391e+01
8.728314399719238281e+00	9.101690292358398438e+00
2.071574032306671143e-01	1.126500010490417480e+00
1.639760589599609375e+01	1.681347084045410156e+01
1.961876487731933594e+01	1.625301933288574219e+01
1.363596248626708984e+01	1.244196987152099609e+01
6.081322193145751953e+00	1.383187961578369141e+01
2.700486779212951660e-01	1.378705024719238281e+01
2.480472028255462646e-01	9.430000305175781250e+00
1.757240486145019531e+01	1.573740959167480469e+01
1.733879280090332031e+01	1.714974021911621094e+01
8.499785423278808594e+00	1.490793991088867188e+01
1.133543682098388672e+01	8.709380149841308594e+00
1.568947124481201172e+01	1.368616962432861328e+01
3.398440480232238770e-01	1.132106971740722656e+01
1.255202579498291016e+01	1.468375968933105469e+01
3.236453235149383545e-01	2.678950071334838867e+00
3.174785971641540527e-01	1.000000000000000000e+00
2.880363464355468750e-01	1.012170982360839844e+01
1.557377243041992188e+01	1.493035984039306641e+01
1.584435176849365234e+01	1.457166957855224609e+01
4.737928867340087891e+00	1.431387042999267578e+01
5.316444635391235352e-01	1.340594005584716797e+01
1.104281520843505859e+01	1.032347011566162109e+01
1.153483676910400391e+01	1.201603031158447266e+01
1.122010898590087891e+01	1.232987976074218750e+01
3.109788894653320312e-01	1.098480033874511719e+01
9.458324432373046875e+00	1.055885982513427734e+01
1.677034187316894531e+01	1.640995025634765625e+01
1.517083740234375000e+01	1.629785919189453125e+01
1.444889163970947266e+01	1.643236923217773438e+01
1.054117679595947266e+01	1.782228088378906250e+01
2.243412733078002930e-01	1.281970024108886719e+00
1.689053916931152344e+01	1.604005050659179688e+01
3.857274055480957031e+00	1.502003002166748047e+01
1.165810203552246094e+01	1.210569953918457031e+01
1.517096424102783203e+01	1.513212013244628906e+01
3.032824099063873291e-01	6.859899997711181641e+00
1.166419410705566406e+01	1.277824020385742188e+01
1.366223621368408203e+01	1.614093017578125000e+01
9.929854393005371094e+00	1.154524993896484375e+01
2.720298767089843750e-01	1.635390090942382812e+01
5.576987266540527344e-01	1.759810066223144531e+01
1.690441703796386719e+01	2.008649063110351562e+01
1.544506835937500000e+01	1.361890983581542969e+01
2.679781019687652588e-01	8.182559967041015625e+00
1.154897880554199219e+01	1.107446956634521484e+01
1.082104492187500000e+01	1.008808040618896484e+01
1.488357353210449219e+01	1.300242042541503906e+01
1.305978488922119141e+01	1.345077991485595703e+01
