Predicted	Measured
2.507332324981689453e+00	4.864699840545654297e+00
2.499857902526855469e+00	2.369580030441284180e+00
4.104444980621337891e+00	1.502003002166748047e+01
2.610739231109619141e+00	4.259409904479980469e+00
1.273353290557861328e+01	1.422420024871826172e+01
1.216176223754882812e+01	1.490793991088867188e+01
2.595389366149902344e+00	7.745409965515136719e+00
2.716623783111572266e+00	2.219379901885986328e+00
1.995351433753967285e+00	1.067094993591308594e+01
1.514196395874023438e+01	1.692555999755859375e+01
1.066420650482177734e+01	8.709380149841308594e+00
1.834760284423828125e+01	1.912252044677734375e+01
1.552587890625000000e+01	1.422420024871826172e+01
1.213484573364257812e+01	1.334990024566650391e+01
2.852332830429077148e+00	1.333868980407714844e+01
1.360540199279785156e+01	1.281186008453369141e+01
1.227328014373779297e+01	9.415539741516113281e+00
1.830197930335998535e+00	1.336110973358154297e+01
2.026188611984252930e+00	1.266615009307861328e+01
1.955299615859985352e+00	1.600642013549804688e+01
3.483672380447387695e+00	4.710010051727294922e+00
1.611366653442382812e+01	1.457166957855224609e+01
5.312699317932128906e+00	1.482948017120361328e+01
2.550662994384765625e+00	1.281970024108886719e+00
1.936649322509765625e+00	1.171337985992431641e+01
2.721697807312011719e+00	2.174540042877197266e+00
2.463921070098876953e+00	9.751810073852539062e+00
1.193318367004394531e+01	1.346199035644531250e+01
2.701099634170532227e+00	1.871899962425231934e+00
1.388579559326171875e+01	1.209449005126953125e+01
2.594652414321899414e+00	1.225142002105712891e+01
9.108989715576171875e+00	1.721698951721191406e+01
1.712705230712890625e+01	1.535630035400390625e+01
1.552755069732666016e+01	1.513212013244628906e+01
1.442785739898681641e+01	1.320417976379394531e+01
3.154415607452392578e+00	9.430000305175781250e+00
1.202507877349853516e+01	1.201603031158447266e+01
1.358623409271240234e+01	9.919949531555175781e+00
2.213841676712036133e+00	1.258769035339355469e+01
1.366279983520507812e+01	1.657807922363281250e+01
2.656368494033813477e+00	6.859899997711181641e+00
3.258455038070678711e+00	2.702490091323852539e+00
2.893296957015991211e+00	3.060050010681152344e+00
1.463275432586669922e+01	1.345077991485595703e+01
2.140838384628295898e+00	1.338352012634277344e+01
2.365662097930908203e+00	1.311450958251953125e+01
1.830197930335998535e+00	1.681347084045410156e+01
1.171785926818847656e+01	1.154524993896484375e+01
1.675929260253906250e+01	1.614093017578125000e+01
1.228936481475830078e+01	1.681347084045410156e+01
2.590071439743041992e+00	1.378705024719238281e+01
2.717274665832519531e+00	1.947000026702880859e+00
1.813293838500976562e+01	1.640995025634765625e+01
1.371962165832519531e+01	1.275582027435302734e+01
1.307954502105712891e+01	1.300242042541503906e+01
1.230541992187500000e+01	1.244196987152099609e+01
1.925093412399291992e+00	1.759810066223144531e+01
9.777527809143066406e+00	9.101690292358398438e+00
6.944879055023193359e+00	1.212812042236328125e+01
1.564206695556640625e+01	2.008649063110351562e+01
2.452954769134521484e+00	1.000000000000000000e+00
9.953972816467285156e+00	9.718190193176269531e+00
1.551345157623291016e+01	1.643236923217773438e+01
1.914314842224121094e+01	1.714974021911621094e+01
6.197674274444580078e+00	1.431387042999267578e+01
2.912259817123413086e+00	4.959969997406005859e+00
1.549014377593994141e+01	1.277824020385742188e+01
2.474365949630737305e+00	1.126500010490417480e+00
2.186645984649658203e+00	1.737392044067382812e+01
1.552812957763671875e+01	1.210569953918457031e+01
2.486122608184814453e+00	1.434749960899353027e+00
1.517265200614929199e+00	8.182559967041015625e+00
1.233453083038330078e+01	1.209449005126953125e+01
3.290559053421020508e+00	1.012170982360839844e+01
1.508676624298095703e+01	1.359648990631103516e+01
1.860567855834960938e+01	1.573740959167480469e+01
1.565353679656982422e+01	1.912252044677734375e+01
1.579003906250000000e+01	1.629785919189453125e+01
1.622295761108398438e+01	1.274460983276367188e+01
1.475854873657226562e+01	1.376463031768798828e+01
6.394381046295166016e+00	4.010000228881835938e+00
1.192240142822265625e+01	1.305846023559570312e+01
1.451387214660644531e+01	1.604005050659179688e+01
1.145015525817871094e+01	1.032347011566162109e+01
1.393425273895263672e+01	1.165734004974365234e+01
1.377363967895507812e+01	1.345077991485595703e+01
2.988390445709228516e+00	1.635390090942382812e+01
2.928135156631469727e+00	2.119620084762573242e+00
1.488689231872558594e+01	1.493035984039306641e+01
1.339340496063232422e+01	1.266615009307861328e+01
2.259463310241699219e+00	2.231707954406738281e+01
1.558315563201904297e+01	1.347319030761718750e+01
7.803677558898925781e+00	1.490793991088867188e+01
9.799513816833496094e+00	1.055885982513427734e+01
1.727075958251953125e+01	1.604005050659179688e+01
4.866921424865722656e+00	1.340594005584716797e+01
2.448853969573974609e+00	2.678950071334838867e+00
1.176658630371093750e+01	1.008808040618896484e+01
2.917005538940429688e+00	3.710170030593872070e+00
1.517265200614929199e+00	2.230587005615234375e+01
1.362803459167480469e+01	1.670137977600097656e+01
2.199487447738647461e+00	1.412331962585449219e+01
7.412675380706787109e+00	1.625301933288574219e+01
1.602165985107421875e+01	1.240834045410156250e+01
1.167163562774658203e+01	1.107446956634521484e+01
1.219749259948730469e+01	1.210569953918457031e+01
2.879201173782348633e+00	1.899921989440917969e+01
9.410703659057617188e+00	1.232987976074218750e+01
1.376246833801269531e+01	1.468375968933105469e+01
3.212902545928955078e+00	1.098480033874511719e+01
2.283108711242675781e+00	1.146679019927978516e+01
1.861677169799804688e+01	1.898801040649414062e+01
2.674244880676269531e+00	6.153729915618896484e+00
2.707406044006347656e+00	1.524420022964477539e+00
1.357297325134277344e+01	1.383187961578369141e+01
1.584356784820556641e+01	1.361890983581542969e+01
1.580921936035156250e+01	1.602883911132812500e+01
2.296973705291748047e+00	8.048049926757812500e+00
9.581464529037475586e-01	1.132106971740722656e+01
2.799634456634521484e+00	1.636510014533996582e+00
1.342914485931396484e+01	1.368616962432861328e+01
2.807820320129394531e+00	1.156766986846923828e+01
8.681193351745605469e+00	1.782228088378906250e+01
2.545774936676025391e+00	2.629630088806152344e+00
2.720992326736450195e+00	3.046600103378295898e+00
2.250050306320190430e+00	1.580465984344482422e+01
