Predicted	Measured
1.546955108642578125e+01	1.782228088378906250e+01
1.443130588531494141e+01	1.275582027435302734e+01
1.974311232566833496e+00	1.311450958251953125e+01
1.929567217826843262e+00	4.259409904479980469e+00
1.929567217826843262e+00	1.524420022964477539e+00
1.654257965087890625e+01	1.643236923217773438e+01
1.929567217826843262e+00	1.156766986846923828e+01
1.268915462493896484e+01	1.244196987152099609e+01
1.098360061645507812e+01	1.107446956634521484e+01
1.347442722320556641e+01	1.240834045410156250e+01
1.677526473999023438e+01	1.625301933288574219e+01
1.023089218139648438e+01	1.055885982513427734e+01
1.287770080566406250e+01	9.415539741516113281e+00
1.929567217826843262e+00	1.737392044067382812e+01
1.539437294006347656e+01	1.493035984039306641e+01
1.058685684204101562e+01	1.422420024871826172e+01
1.929567217826843262e+00	4.864699840545654297e+00
1.929567217826843262e+00	2.702490091323852539e+00
1.929567217826843262e+00	1.600642013549804688e+01
1.233531093597412109e+01	1.209449005126953125e+01
1.022172737121582031e+01	1.490793991088867188e+01
1.929567217826843262e+00	9.430000305175781250e+00
1.929567217826843262e+00	1.098480033874511719e+01
1.306249237060546875e+01	1.305846023559570312e+01
1.480101585388183594e+01	1.681347084045410156e+01
1.752510643005371094e+01	1.898801040649414062e+01
1.218949890136718750e+01	1.346199035644531250e+01
1.929567217826843262e+00	1.580465984344482422e+01
1.929567217826843262e+00	2.678950071334838867e+00
1.929567217826843262e+00	2.174540042877197266e+00
1.451200389862060547e+01	1.361890983581542969e+01
1.093995666503906250e+01	1.320417976379394531e+01
1.929567217826843262e+00	6.153729915618896484e+00
1.029363918304443359e+01	1.201603031158447266e+01
1.929567217826843262e+00	1.378705024719238281e+01
1.015000343322753906e+01	1.212812042236328125e+01
1.697142791748046875e+01	1.640995025634765625e+01
1.026578330993652344e+01	1.334990024566650391e+01
1.929567217826843262e+00	1.681347084045410156e+01
1.929567217826843262e+00	4.959969997406005859e+00
2.144623517990112305e+00	1.132106971740722656e+01
9.903456687927246094e+00	1.383187961578369141e+01
1.119009017944335938e+01	1.431387042999267578e+01
1.929567217826843262e+00	9.751810073852539062e+00
