Predicted	Measured
1.495063877105712891e+01	1.681347084045410156e+01
4.974478244781494141e+00	1.600642013549804688e+01
-1.137726306915283203e+00	4.710010051727294922e+00
1.788020372390747070e+00	1.126500010490417480e+00
1.793573951721191406e+01	1.721698951721191406e+01
8.557453155517578125e+00	9.718190193176269531e+00
-2.810139060020446777e-01	6.859899997711181641e+00
7.566254138946533203e+00	8.182559967041015625e+00
1.098089694976806641e+00	1.000000000000000000e+00
1.412834453582763672e+01	1.347319030761718750e+01
1.519425392150878906e+00	1.636510014533996582e+00
1.497994661331176758e+00	1.281970024108886719e+00
1.314822864532470703e+01	1.275582027435302734e+01
2.444492340087890625e+00	1.580465984344482422e+01
1.457700729370117188e+00	9.430000305175781250e+00
1.395256423950195312e+01	1.602883911132812500e+01
1.541874790191650391e+01	2.008649063110351562e+01
-3.843086719512939453e+00	1.524420022964477539e+00
1.284188747406005859e+01	1.281186008453369141e+01
1.397756290435791016e+01	1.422420024871826172e+01
-9.988969564437866211e-02	4.864699840545654297e+00
1.079709720611572266e+01	1.008808040618896484e+01
8.851016998291015625e+00	1.154524993896484375e+01
1.441521167755126953e+01	1.625301933288574219e+01
1.515202617645263672e+01	1.457166957855224609e+01
1.385312843322753906e+01	1.692555999755859375e+01
2.689941406250000000e+00	4.010000228881835938e+00
1.455934524536132812e+01	1.604005050659179688e+01
1.325267887115478516e+01	1.334990024566650391e+01
1.620959281921386719e+01	1.759810066223144531e+01
1.677860260009765625e+00	1.333868980407714844e+01
1.587839126586914062e+00	1.171337985992431641e+01
1.948299407958984375e+00	9.751810073852539062e+00
1.662251091003417969e+01	1.640995025634765625e+01
-3.897591114044189453e+00	1.871899962425231934e+00
1.253030014038085938e+01	1.209449005126953125e+01
1.109733295440673828e+01	1.201603031158447266e+01
1.621938228607177734e+00	1.434749960899353027e+00
1.366140460968017578e+01	1.277824020385742188e+01
4.318062305450439453e+00	1.336110973358154297e+01
1.482788372039794922e+01	1.361890983581542969e+01
1.400831985473632812e+01	1.643236923217773438e+01
1.630959129333496094e+01	1.502003002166748047e+01
-7.175725698471069336e-02	1.266615009307861328e+01
4.523735642433166504e-01	1.899921989440917969e+01
1.329314231872558594e+00	1.311450958251953125e+01
1.870584011077880859e+00	1.737392044067382812e+01
-1.225952148437500000e+00	1.098480033874511719e+01
1.226416110992431641e+01	1.244196987152099609e+01
2.122577905654907227e+00	2.369580030441284180e+00
2.154612064361572266e+00	2.174540042877197266e+00
1.481538391113281250e+01	1.681347084045410156e+01
1.899577140808105469e+00	1.067094993591308594e+01
-2.413825392723083496e-01	3.710170030593872070e+00
1.081742095947265625e+01	9.415539741516113281e+00
1.349617099761962891e+01	1.345077991485595703e+01
-1.789593100547790527e-01	1.378705024719238281e+01
1.302187824249267578e+01	1.345077991485595703e+01
9.917195320129394531e+00	1.431387042999267578e+01
-3.783143520355224609e+00	1.947000026702880859e+00
-5.534347891807556152e-01	1.225142002105712891e+01
1.618096351623535156e+00	6.153729915618896484e+00
2.970606565475463867e+00	1.412331962585449219e+01
1.497881603240966797e+01	1.493035984039306641e+01
1.222493457794189453e+01	1.305846023559570312e+01
7.392666816711425781e+00	9.101690292358398438e+00
1.061154460906982422e+01	1.338352012634277344e+01
1.677725219726562500e+01	1.898801040649414062e+01
1.401074600219726562e+01	1.210569953918457031e+01
1.853471755981445312e+01	1.573740959167480469e+01
9.484124779701232910e-01	2.678950071334838867e+00
1.476424598693847656e+01	1.629785919189453125e+01
1.534959888458251953e+01	1.782228088378906250e+01
1.478734779357910156e+01	1.614093017578125000e+01
1.851740121841430664e+00	1.132106971740722656e+01
-1.324134349822998047e+00	1.156766986846923828e+01
5.369630455970764160e-01	8.048049926757812500e+00
-2.282865047454833984e+00	2.702490091323852539e+00
1.466346454620361328e+01	1.513212013244628906e+01
1.584984779357910156e+01	1.912252044677734375e+01
1.605538368225097656e+01	1.657807922363281250e+01
1.343139362335205078e+01	2.230587005615234375e+01
-2.764148116111755371e-01	2.219379901885986328e+00
1.274202251434326172e+01	1.320417976379394531e+01
2.472286701202392578e+00	1.340594005584716797e+01
1.217352962493896484e+01	1.368616962432861328e+01
1.562821197509765625e+01	1.604005050659179688e+01
1.136088085174560547e+01	1.346199035644531250e+01
1.284721279144287109e+01	1.383187961578369141e+01
1.340521717071533203e+01	1.240834045410156250e+01
1.289268016815185547e+01	1.165734004974365234e+01
1.432184123992919922e+01	1.482948017120361328e+01
1.460295319557189941e-01	2.119620084762573242e+00
1.266193675994873047e+01	1.670137977600097656e+01
-1.768102049827575684e-01	4.959969997406005859e+00
-1.309790134429931641e+00	3.060050010681152344e+00
1.757253074645996094e+01	1.714974021911621094e+01
-5.601562857627868652e-01	1.635390090942382812e+01
5.948740243911743164e-02	2.629630088806152344e+00
1.042078304290771484e+01	1.055885982513427734e+01
1.410858058929443359e+01	1.376463031768798828e+01
-2.603840231895446777e-01	3.046600103378295898e+00
1.353416252136230469e+01	1.535630035400390625e+01
1.165927028656005859e+01	8.709380149841308594e+00
1.144498825073242188e+01	1.209449005126953125e+01
3.216904163360595703e+00	2.231707954406738281e+01
1.397071361541748047e+01	1.300242042541503906e+01
1.181584453582763672e+01	1.266615009307861328e+01
-5.222920775413513184e-01	1.258769035339355469e+01
-8.634590506553649902e-01	1.012170982360839844e+01
1.027582645416259766e+01	1.210569953918457031e+01
1.430721759796142578e+01	1.359648990631103516e+01
3.814074039459228516e+00	1.490793991088867188e+01
1.177856349945068359e+01	1.422420024871826172e+01
1.051655769348144531e+01	1.032347011566162109e+01
1.140607929229736328e+01	1.107446956634521484e+01
1.016934680938720703e+01	1.212812042236328125e+01
1.001929855346679688e+01	1.232987976074218750e+01
1.247231769561767578e+01	1.468375968933105469e+01
1.765608072280883789e+00	4.259409904479980469e+00
1.507190418243408203e+01	1.912252044677734375e+01
6.962019205093383789e-02	7.745409965515136719e+00
1.270799541473388672e+01	9.919949531555175781e+00
1.319173717498779297e+01	1.274460983276367188e+01
1.111708736419677734e+01	1.490793991088867188e+01
5.363146305084228516e+00	1.146679019927978516e+01
