Predicted	Measured
-1.196629714965820312e+01	1.871899962425231934e+00
3.067927360534667969e+00	8.182559967041015625e+00
1.073522949218750000e+01	1.154524993896484375e+01
6.705775260925292969e-01	1.171337985992431641e+01
-1.050306320190429688e+00	1.000000000000000000e+00
-1.755104064941406250e+00	1.635390090942382812e+01
-2.546500205993652344e+00	2.219379901885986328e+00
2.302361965179443359e+00	1.338352012634277344e+01
1.161422157287597656e+01	1.345077991485595703e+01
1.945877265930175781e+01	1.573740959167480469e+01
1.588186359405517578e+01	1.604005050659179688e+01
1.171548748016357422e+01	1.107446956634521484e+01
-3.915911674499511719e+00	1.434749960899353027e+00
1.625457572937011719e+01	2.008649063110351562e+01
1.528860664367675781e+01	1.912252044677734375e+01
1.541728687286376953e+01	1.457166957855224609e+01
-2.894269943237304688e+00	2.369580030441284180e+00
-2.880858421325683594e+00	8.048049926757812500e+00
1.174530696868896484e+01	1.274460983276367188e+01
-1.444242954254150391e+00	1.225142002105712891e+01
1.117115116119384766e+01	1.490793991088867188e+01
1.522715377807617188e+01	1.361890983581542969e+01
1.670026969909667969e+01	1.912252044677734375e+01
-4.019898414611816406e+00	1.126500010490417480e+00
-2.909958839416503906e+00	2.174540042877197266e+00
-4.356904029846191406e+00	4.710010051727294922e+00
1.474523258209228516e+01	1.629785919189453125e+01
1.293630409240722656e+01	1.277824020385742188e+01
1.174977588653564453e+01	1.008808040618896484e+01
-2.081840515136718750e+00	1.378705024719238281e+01
-2.303407192230224609e-01	1.899921989440917969e+01
1.355360031127929688e+01	1.244196987152099609e+01
1.183290481567382812e+01	1.422420024871826172e+01
-5.952282905578613281e+00	1.636510014533996582e+00
1.376353454589843750e+01	1.625301933288574219e+01
-1.415627479553222656e+00	1.737392044067382812e+01
1.273848819732666016e+01	1.320417976379394531e+01
-1.202838897705078125e+00	1.258769035339355469e+01
1.638941574096679688e+01	1.681347084045410156e+01
1.370767211914062500e+01	1.368616962432861328e+01
-2.735242843627929688e+00	6.153729915618896484e+00
1.394101142883300781e+01	1.535630035400390625e+01
1.171014022827148438e+01	1.055885982513427734e+01
-3.792678833007812500e+00	3.710170030593872070e+00
1.455790901184082031e+01	1.643236923217773438e+01
-1.870816230773925781e+00	9.430000305175781250e+00
1.175073146820068359e+01	1.201603031158447266e+01
1.313490962982177734e+01	1.334990024566650391e+01
-2.135568618774414062e+00	2.119620084762573242e+00
2.113786697387695312e+01	1.721698951721191406e+01
1.504018783569335938e+01	1.614093017578125000e+01
1.292819976806640625e+01	1.490793991088867188e+01
-5.403442382812500000e+00	2.702490091323852539e+00
