Predicted	Measured
1.199594402313232422e+01	9.415539741516113281e+00
1.082039833068847656e+01	1.210569953918457031e+01
1.432035446166992188e+01	1.368616962432861328e+01
1.236913776397705078e+01	1.346199035644531250e+01
2.904703378677368164e+00	1.431387042999267578e+01
1.352271938323974609e+01	9.919949531555175781e+00
2.631713628768920898e+00	1.580465984344482422e+01
1.413645172119140625e+01	1.345077991485595703e+01
2.631713628768920898e+00	1.333868980407714844e+01
1.302483367919921875e+01	1.209449005126953125e+01
1.522805213928222656e+01	1.643236923217773438e+01
2.631713628768920898e+00	1.098480033874511719e+01
6.436438560485839844e+00	1.502003002166748047e+01
2.631713628768920898e+00	1.871899962425231934e+00
1.493955326080322266e+01	1.359648990631103516e+01
2.631713628768920898e+00	4.010000228881835938e+00
1.521451950073242188e+01	1.361890983581542969e+01
2.631713628768920898e+00	1.636510014533996582e+00
1.244788074493408203e+01	1.201603031158447266e+01
2.710180282592773438e+00	1.338352012634277344e+01
2.631713628768920898e+00	1.012170982360839844e+01
2.631713628768920898e+00	4.710010051727294922e+00
1.298940181732177734e+01	1.244196987152099609e+01
2.613777637481689453e+00	2.369580030441284180e+00
1.085635852813720703e+01	1.212812042236328125e+01
2.631713628768920898e+00	1.340594005584716797e+01
1.198935985565185547e+01	1.107446956634521484e+01
1.483767986297607422e+01	1.602883911132812500e+01
2.631713628768920898e+00	1.947000026702880859e+00
1.296937274932861328e+01	1.782228088378906250e+01
1.284042835235595703e+00	1.281970024108886719e+00
1.514062213897705078e+01	1.376463031768798828e+01
1.312303638458251953e+01	1.347319030761718750e+01
3.952653884887695312e+00	2.230587005615234375e+01
2.631713628768920898e+00	1.737392044067382812e+01
1.205888748168945312e+01	1.032347011566162109e+01
1.374746417999267578e+01	1.334990024566650391e+01
1.471942234039306641e+01	1.692555999755859375e+01
1.636328125000000000e+01	2.008649063110351562e+01
1.451143741607666016e+01	1.422420024871826172e+01
1.035636138916015625e+01	9.101690292358398438e+00
1.597160148620605469e+01	1.629785919189453125e+01
6.978333950042724609e+00	1.422420024871826172e+01
2.631713628768920898e+00	1.412331962585449219e+01
2.631713628768920898e+00	1.635390090942382812e+01
2.631713628768920898e+00	1.266615009307861328e+01
1.413546562194824219e+01	1.345077991485595703e+01
1.266259860992431641e+01	1.305846023559570312e+01
2.631713628768920898e+00	1.336110973358154297e+01
2.631713628768920898e+00	4.959969997406005859e+00
2.631713628768920898e+00	1.524420022964477539e+00
2.631713628768920898e+00	1.132106971740722656e+01
2.515264749526977539e+00	1.067094993591308594e+01
1.333375692367553711e+00	1.126500010490417480e+00
1.599306297302246094e+01	1.493035984039306641e+01
1.054252338409423828e+01	1.232987976074218750e+01
1.273970603942871094e+01	1.670137977600097656e+01
2.631713628768920898e+00	8.048049926757812500e+00
1.173453426361083984e+01	1.055885982513427734e+01
1.299528121948242188e+01	1.209449005126953125e+01
1.111484718322753906e+01	9.718190193176269531e+00
2.631713628768920898e+00	3.710170030593872070e+00
2.631713628768920898e+00	3.046600103378295898e+00
1.511018395423889160e+00	1.434749960899353027e+00
4.104547023773193359e+00	1.482948017120361328e+01
1.336648654937744141e+01	1.320417976379394531e+01
2.631713628768920898e+00	3.060050010681152344e+00
2.631713628768920898e+00	1.225142002105712891e+01
1.294788074493408203e+01	1.468375968933105469e+01
7.465372085571289062e+00	1.383187961578369141e+01
1.390776348114013672e+01	1.277824020385742188e+01
1.534891605377197266e+01	1.681347084045410156e+01
1.390483188629150391e+01	1.625301933288574219e+01
1.350646114349365234e+01	1.281186008453369141e+01
1.697406387329101562e+01	1.912252044677734375e+01
1.484035778045654297e+01	1.614093017578125000e+01
2.631713628768920898e+00	1.000000000000000000e+00
2.631713628768920898e+00	2.174540042877197266e+00
1.460648250579833984e+01	1.300242042541503906e+01
1.244239521026611328e+01	1.490793991088867188e+01
2.631713628768920898e+00	6.859899997711181641e+00
1.710699081420898438e+01	1.640995025634765625e+01
1.091745281219482422e+01	1.154524993896484375e+01
2.631713628768920898e+00	7.745409965515136719e+00
1.300687408447265625e+01	1.266615009307861328e+01
2.631713628768920898e+00	1.171337985992431641e+01
2.631713628768920898e+00	4.864699840545654297e+00
2.631713628768920898e+00	2.119620084762573242e+00
1.228307533264160156e+01	1.165734004974365234e+01
1.365624332427978516e+01	1.275582027435302734e+01
2.631713628768920898e+00	2.219379901885986328e+00
2.631713628768920898e+00	9.430000305175781250e+00
2.631713628768920898e+00	1.899921989440917969e+01
2.631713628768920898e+00	1.378705024719238281e+01
2.631713628768920898e+00	1.311450958251953125e+01
1.744344711303710938e+01	1.912252044677734375e+01
2.631713628768920898e+00	1.156766986846923828e+01
2.631713628768920898e+00	9.751810073852539062e+00
1.296341800689697266e+01	1.008808040618896484e+01
1.127048969268798828e+01	8.709380149841308594e+00
1.495039844512939453e+01	1.210569953918457031e+01
2.631713628768920898e+00	2.231707954406738281e+01
1.803021907806396484e+00	4.259409904479980469e+00
1.544579982757568359e+01	1.513212013244628906e+01
2.631713628768920898e+00	2.702490091323852539e+00
2.631713628768920898e+00	2.678950071334838867e+00
2.631713628768920898e+00	1.146679019927978516e+01
1.554499244689941406e+01	1.604005050659179688e+01
2.631713628768920898e+00	6.153729915618896484e+00
1.554022312164306641e+01	1.714974021911621094e+01
2.631713628768920898e+00	1.681347084045410156e+01
1.644015502929687500e+01	1.604005050659179688e+01
1.653607940673828125e+01	1.573740959167480469e+01
1.547501468658447266e+01	1.457166957855224609e+01
1.374034595489501953e+01	1.535630035400390625e+01
1.001012229919433594e+01	1.490793991088867188e+01
1.373227596282958984e+01	1.657807922363281250e+01
1.701896286010742188e+01	1.898801040649414062e+01
2.631713628768920898e+00	1.258769035339355469e+01
9.536040306091308594e+00	1.721698951721191406e+01
1.350390625000000000e+01	1.240834045410156250e+01
2.631713628768920898e+00	1.600642013549804688e+01
1.431057643890380859e+01	1.274460983276367188e+01
2.694242477416992188e+00	1.759810066223144531e+01
2.631713628768920898e+00	8.182559967041015625e+00
2.631713628768920898e+00	2.629630088806152344e+00
