Predicted	Measured
1.521156978607177734e+01	1.359648990631103516e+01
1.403160476684570312e+01	1.275582027435302734e+01
1.771954345703125000e+01	1.625301933288574219e+01
1.330891323089599609e+01	1.468375968933105469e+01
2.684336662292480469e+00	2.678950071334838867e+00
2.286016941070556641e+00	1.378705024719238281e+01
-6.843388080596923828e-03	1.580465984344482422e+01
1.721789741516113281e+01	1.640995025634765625e+01
1.983721351623535156e+01	1.573740959167480469e+01
1.588632297515869141e+01	1.457166957855224609e+01
1.573490047454833984e+01	1.629785919189453125e+01
1.010387611389160156e+01	8.709380149841308594e+00
2.163037300109863281e+00	1.067094993591308594e+01
1.436487102508544922e+01	1.334990024566650391e+01
2.519119262695312500e+00	2.174540042877197266e+00
1.970933437347412109e+00	1.171337985992431641e+01
1.540123653411865234e+01	1.721698951721191406e+01
2.449056625366210938e+00	4.259409904479980469e+00
2.594832420349121094e+00	4.710010051727294922e+00
2.221430778503417969e+00	1.225142002105712891e+01
1.696769237518310547e+00	1.412331962585449219e+01
1.714103507995605469e+01	1.898801040649414062e+01
1.398840618133544922e+01	1.305846023559570312e+01
1.443816280364990234e+01	1.604005050659179688e+01
1.423027133941650391e+01	1.345077991485595703e+01
1.173156261444091797e+01	1.210569953918457031e+01
1.418957614898681641e+01	1.368616962432861328e+01
1.426930809020996094e+01	1.345077991485595703e+01
2.541582107543945312e+00	2.119620084762573242e+00
1.348112964630126953e+01	1.008808040618896484e+01
2.543629646301269531e+00	6.859899997711181641e+00
2.058283805847167969e+00	1.146679019927978516e+01
2.620642662048339844e+00	3.046600103378295898e+00
5.435744285583496094e+00	1.482948017120361328e+01
1.564334392547607422e+01	1.614093017578125000e+01
1.346891880035400391e+01	1.244196987152099609e+01
1.267472743988037109e+00	8.048049926757812500e+00
2.737951755523681641e+00	1.338352012634277344e+01
1.015518474578857422e+01	1.490793991088867188e+01
1.458162212371826172e+01	1.274460983276367188e+01
2.217576026916503906e+00	8.182559967041015625e+00
6.412621140480041504e-01	1.336110973358154297e+01
2.642605781555175781e+00	2.219379901885986328e+00
2.070439338684082031e+00	1.635390090942382812e+01
6.673989892005920410e-01	1.333868980407714844e+01
1.409617519378662109e+01	1.281186008453369141e+01
1.816144227981567383e+00	1.258769035339355469e+01
1.198160076141357422e+01	1.032347011566162109e+01
1.745093536376953125e+01	1.657807922363281250e+01
1.389376926422119141e+01	1.240834045410156250e+01
1.195404767990112305e+00	1.340594005584716797e+01
5.298822402954101562e+00	1.431387042999267578e+01
1.684312248229980469e+01	2.008649063110351562e+01
