Predicted	Measured
4.877648949623107910e-01	6.466542482376098633e-01
4.877646267414093018e-01	5.784184336662292480e-01
4.877645373344421387e-01	7.402803301811218262e-01
4.877662360668182373e-01	3.918485343456268311e-01
4.877670407295227051e-01	5.895265340805053711e-01
4.877670705318450928e-01	5.498545169830322266e-01
4.877669215202331543e-01	2.372388243675231934e-01
4.877652227878570557e-01	1.764083504676818848e-01
4.877725243568420410e-01	6.895001530647277832e-01
4.877646863460540771e-01	3.871991485357284546e-02
4.877626895904541016e-01	5.657233595848083496e-01
4.877641201019287109e-01	5.815921425819396973e-01
4.877660870552062988e-01	7.455698847770690918e-01
4.877626299858093262e-01	4.340121150016784668e-01
4.877650737762451172e-01	5.964030623435974121e-01
4.877665638923645020e-01	5.699550509452819824e-01
4.877674579620361328e-01	6.556466221809387207e-01
4.876874089241027832e-01	6.223221421241760254e-01
4.877660274505615234e-01	5.794762969017028809e-01
4.877631068229675293e-01	5.884686708450317383e-01
4.877677559852600098e-01	6.503570675849914551e-01
4.877625405788421631e-01	4.054483175277709961e-01
4.877626299858093262e-01	4.244908690452575684e-01
4.877662658691406250e-01	7.437186688184738159e-02
