Predicted	Measured
1.574612808227539062e+01	1.640995025634765625e+01
1.305037021636962891e+01	1.602883911132812500e+01
1.936866521835327148e+00	1.258769035339355469e+01
1.543262481689453125e+01	1.300242042541503906e+01
1.936866521835327148e+00	2.119620084762573242e+00
1.321311855316162109e+01	1.274460983276367188e+01
1.412112331390380859e+01	9.919949531555175781e+00
1.237584114074707031e+01	1.107446956634521484e+01
1.270052146911621094e+01	2.230587005615234375e+01
4.972595214843750000e+00	8.182559967041015625e+00
7.551896095275878906e+00	1.146679019927978516e+01
1.026509857177734375e+01	1.154524993896484375e+01
1.518474292755126953e+01	1.210569953918457031e+01
1.277287197113037109e+01	1.345077991485595703e+01
1.490541648864746094e+01	1.334990024566650391e+01
1.457613372802734375e+01	1.165734004974365234e+01
1.650456809997558594e+01	1.604005050659179688e+01
1.936866521835327148e+00	1.871899962425231934e+00
1.419568443298339844e+01	1.422420024871826172e+01
1.496664619445800781e+01	1.912252044677734375e+01
1.936866521835327148e+00	1.412331962585449219e+01
1.462554264068603516e+01	1.629785919189453125e+01
1.936866521835327148e+00	2.369580030441284180e+00
1.936866521835327148e+00	8.048049926757812500e+00
1.936866521835327148e+00	1.132106971740722656e+01
1.936866521835327148e+00	1.012170982360839844e+01
1.279246520996093750e+01	1.008808040618896484e+01
1.936866521835327148e+00	6.153729915618896484e+00
1.936866521835327148e+00	1.000000000000000000e+00
1.936866521835327148e+00	9.430000305175781250e+00
1.936866521835327148e+00	2.702490091323852539e+00
1.936866521835327148e+00	6.859899997711181641e+00
1.104924106597900391e+01	8.709380149841308594e+00
1.177701187133789062e+01	1.305846023559570312e+01
1.165366458892822266e+01	1.383187961578369141e+01
1.936866521835327148e+00	3.046600103378295898e+00
1.936866521835327148e+00	3.060050010681152344e+00
1.271399497985839844e+01	1.240834045410156250e+01
1.936866521835327148e+00	1.580465984344482422e+01
1.936866521835327148e+00	1.311450958251953125e+01
1.937234497070312500e+01	1.912252044677734375e+01
1.345793437957763672e+01	1.209449005126953125e+01
1.936866521835327148e+00	1.600642013549804688e+01
1.936866521835327148e+00	9.751810073852539062e+00
9.921977996826171875e+00	9.718190193176269531e+00
1.212089443206787109e+01	1.201603031158447266e+01
1.936866521835327148e+00	3.710170030593872070e+00
1.430634403228759766e+01	1.468375968933105469e+01
1.936866521835327148e+00	2.629630088806152344e+00
1.585479831695556641e+01	1.782228088378906250e+01
1.936866521835327148e+00	1.171337985992431641e+01
1.197595882415771484e+01	1.244196987152099609e+01
1.508261775970458984e+01	1.493035984039306641e+01
1.936866521835327148e+00	1.340594005584716797e+01
1.071220874786376953e+01	9.101690292358398438e+00
1.515119934082031250e+01	1.320417976379394531e+01
1.936866521835327148e+00	4.864699840545654297e+00
1.250031661987304688e+01	1.232987976074218750e+01
1.550891208648681641e+01	1.345077991485595703e+01
1.936866521835327148e+00	1.737392044067382812e+01
1.936866521835327148e+00	2.219379901885986328e+00
1.936866521835327148e+00	1.681347084045410156e+01
1.936866521835327148e+00	4.959969997406005859e+00
1.193356513977050781e+01	1.266615009307861328e+01
1.283811855316162109e+01	1.347319030761718750e+01
1.936866521835327148e+00	1.225142002105712891e+01
1.489320659637451172e+01	1.721698951721191406e+01
1.936866521835327148e+00	4.710010051727294922e+00
1.936866521835327148e+00	1.338352012634277344e+01
1.936866521835327148e+00	7.745409965515136719e+00
1.936866521835327148e+00	1.333868980407714844e+01
1.264920711517333984e+01	1.281186008453369141e+01
1.936866521835327148e+00	2.231707954406738281e+01
1.546236133575439453e+01	1.359648990631103516e+01
