Predicted	Measured
1.137277698516845703e+01	1.154524993896484375e+01
1.017309284210205078e+01	1.635390090942382812e+01
2.160859823226928711e+00	1.000000000000000000e+00
1.491082286834716797e+01	1.493035984039306641e+01
1.159737682342529297e+01	1.336110973358154297e+01
9.903011322021484375e+00	1.422420024871826172e+01
3.991189956665039062e+00	4.959969997406005859e+00
1.280622959136962891e+01	1.338352012634277344e+01
1.652070808410644531e+01	1.898801040649414062e+01
1.490706825256347656e+01	1.209449005126953125e+01
5.134626865386962891e+00	7.745409965515136719e+00
1.525579357147216797e+01	1.240834045410156250e+01
1.244668662548065186e-01	1.281970024108886719e+00
5.907649993896484375e+00	4.710010051727294922e+00
6.845932960510253906e+00	1.067094993591308594e+01
1.351468372344970703e+01	1.266615009307861328e+01
1.119013500213623047e+01	1.412331962585449219e+01
1.419267559051513672e+01	1.657807922363281250e+01
1.665135383605957031e+01	1.573740959167480469e+01
9.256024360656738281e+00	1.232987976074218750e+01
1.617066192626953125e+01	1.721698951721191406e+01
1.321052646636962891e+01	1.431387042999267578e+01
1.254156208038330078e+01	1.600642013549804688e+01
8.530571937561035156e+00	1.156766986846923828e+01
7.353198051452636719e+00	1.012170982360839844e+01
1.060174655914306641e+01	1.340594005584716797e+01
1.441719245910644531e+01	1.274460983276367188e+01
1.238422012329101562e+01	1.692555999755859375e+01
1.141154956817626953e+01	1.266615009307861328e+01
1.346890640258789062e+01	1.320417976379394531e+01
3.494215011596679688e+00	3.046600103378295898e+00
6.275063514709472656e+00	1.378705024719238281e+01
5.753971099853515625e+00	9.751810073852539062e+00
6.881293296813964844e+00	1.098480033874511719e+01
9.906153678894042969e+00	1.311450958251953125e+01
1.270553302764892578e+01	1.107446956634521484e+01
6.805593013763427734e+00	3.060050010681152344e+00
9.629345893859863281e+00	1.146679019927978516e+01
1.191291809082031250e+01	1.305846023559570312e+01
1.407649421691894531e+01	1.490793991088867188e+01
1.526923942565917969e+01	1.629785919189453125e+01
8.203870773315429688e+00	1.225142002105712891e+01
-3.161618113517761230e-02	1.434749960899353027e+00
1.541138172149658203e+01	1.602883911132812500e+01
1.556951045989990234e+01	1.681347084045410156e+01
6.155298709869384766e+00	1.132106971740722656e+01
8.483940124511718750e+00	1.171337985992431641e+01
6.904633522033691406e+00	9.430000305175781250e+00
1.504575157165527344e+01	1.643236923217773438e+01
2.613752603530883789e+00	4.259409904479980469e+00
6.587826728820800781e+00	1.636510014533996582e+00
1.212887763977050781e+00	2.174540042877197266e+00
9.037156105041503906e+00	1.524420022964477539e+00
1.406708049774169922e+01	1.468375968933105469e+01
1.487841606140136719e+01	1.604005050659179688e+01
1.228673744201660156e+01	1.359648990631103516e+01
1.361247062683105469e+01	1.376463031768798828e+01
1.354877471923828125e+00	2.678950071334838867e+00
1.198339939117431641e+01	1.535630035400390625e+01
1.388399028778076172e+01	1.347319030761718750e+01
1.346572041511535645e-01	2.369580030441284180e+00
3.718923091888427734e+00	2.119620084762573242e+00
1.071280002593994141e+01	1.871899962425231934e+00
1.476543521881103516e+01	1.422420024871826172e+01
9.851409912109375000e+00	1.258769035339355469e+01
1.370645618438720703e+01	1.681347084045410156e+01
1.266016674041748047e+01	1.277824020385742188e+01
1.597942733764648438e+01	1.210569953918457031e+01
1.433973789215087891e+01	1.782228088378906250e+01
1.348648738861083984e+01	1.737392044067382812e+01
1.471427059173583984e+01	9.919949531555175781e+00
