Predicted	Measured
1.845673179626464844e+01	1.604005050659179688e+01
1.081910514831542969e+01	8.709380149841308594e+00
1.989793539047241211e+00	8.048049926757812500e+00
1.716074562072753906e+01	1.898801040649414062e+01
1.258581638336181641e+01	1.468375968933105469e+01
1.513295173645019531e+01	1.643236923217773438e+01
1.720820236206054688e+01	1.300242042541503906e+01
1.560350513458251953e+01	1.493035984039306641e+01
1.103782176971435547e+00	2.174540042877197266e+00
9.668972015380859375e+00	1.212812042236328125e+01
8.401634693145751953e-01	1.947000026702880859e+00
1.367245793342590332e+00	4.259409904479980469e+00
1.315237998962402344e+00	7.745409965515136719e+00
1.557289886474609375e+01	2.230587005615234375e+01
1.037365627288818359e+01	9.101690292358398438e+00
1.444642066955566406e+01	1.535630035400390625e+01
