Predicted	Measured
1.378764152526855469e+01	1.604005050659179688e+01
1.816288828849792480e+00	1.434749960899353027e+00
1.399405479431152344e+01	1.782228088378906250e+01
1.316468048095703125e+01	1.347319030761718750e+01
1.500658798217773438e+01	1.643236923217773438e+01
1.422019386291503906e+01	1.422420024871826172e+01
1.251745796203613281e+01	1.008808040618896484e+01
1.397769927978515625e+01	1.368616962432861328e+01
1.816288828849792480e+00	2.119620084762573242e+00
1.816288828849792480e+00	4.010000228881835938e+00
1.816288828849792480e+00	2.629630088806152344e+00
1.816288828849792480e+00	6.859899997711181641e+00
1.816288828849792480e+00	1.635390090942382812e+01
1.816288828849792480e+00	1.482948017120361328e+01
2.079466819763183594e+01	1.625301933288574219e+01
1.816288828849792480e+00	3.710170030593872070e+00
1.816288828849792480e+00	8.048049926757812500e+00
1.816288828849792480e+00	7.745409965515136719e+00
1.816288828849792480e+00	4.864699840545654297e+00
1.048851394653320312e+01	1.431387042999267578e+01
1.188080406188964844e+01	1.210569953918457031e+01
1.816288828849792480e+00	1.338352012634277344e+01
1.971620368957519531e+01	1.912252044677734375e+01
9.727274894714355469e+00	1.692555999755859375e+01
4.423512935638427734e+00	1.336110973358154297e+01
1.816288828849792480e+00	9.751810073852539062e+00
1.104352951049804688e+01	1.422420024871826172e+01
1.260788917541503906e+01	1.232987976074218750e+01
3.310844421386718750e+00	1.340594005584716797e+01
2.176211738586425781e+01	1.573740959167480469e+01
1.297554588317871094e+01	1.345077991485595703e+01
1.816288828849792480e+00	1.156766986846923828e+01
1.816288828849792480e+00	1.098480033874511719e+01
9.466735839843750000e+00	1.759810066223144531e+01
1.816288828849792480e+00	1.580465984344482422e+01
1.299120521545410156e+01	1.300242042541503906e+01
1.296109580993652344e+01	1.334990024566650391e+01
5.287217617034912109e+00	1.681347084045410156e+01
1.797199630737304688e+01	1.912252044677734375e+01
1.140740299224853516e+01	1.244196987152099609e+01
