Predicted	Measured
2.115030288696289062e+00	1.524420022964477539e+00
1.258039665222167969e+01	8.709380149841308594e+00
1.512376308441162109e+01	1.493035984039306641e+01
1.415789604187011719e+01	1.210569953918457031e+01
2.186141252517700195e+00	4.959969997406005859e+00
2.115030288696289062e+00	1.281970024108886719e+00
2.115030288696289062e+00	1.681347084045410156e+01
1.395710849761962891e+01	1.535630035400390625e+01
1.695254135131835938e+01	1.681347084045410156e+01
1.815416145324707031e+01	1.714974021911621094e+01
1.286797904968261719e+01	1.165734004974365234e+01
2.115030288696289062e+00	8.048049926757812500e+00
2.115030288696289062e+00	1.871899962425231934e+00
2.115030288696289062e+00	1.225142002105712891e+01
1.912260055541992188e+00	1.132106971740722656e+01
8.088576316833496094e+00	1.721698951721191406e+01
1.856313228607177734e+00	1.146679019927978516e+01
3.650499582290649414e+00	2.230587005615234375e+01
1.466696453094482422e+01	1.513212013244628906e+01
1.495343780517578125e+01	1.604005050659179688e+01
1.964157342910766602e+00	4.710010051727294922e+00
2.128656864166259766e+00	1.378705024719238281e+01
2.761481046676635742e+00	1.338352012634277344e+01
1.774160861968994141e+00	2.174540042877197266e+00
1.471773338317871094e+01	1.643236923217773438e+01
1.423798179626464844e+01	1.614093017578125000e+01
1.655680274963378906e+01	1.912252044677734375e+01
1.189429092407226562e+01	1.368616962432861328e+01
2.115030288696289062e+00	4.259409904479980469e+00
2.216016292572021484e+00	2.702490091323852539e+00
2.115030288696289062e+00	2.231707954406738281e+01
2.115030288696289062e+00	8.182559967041015625e+00
1.861324882507324219e+01	1.625301933288574219e+01
2.115030288696289062e+00	1.266615009307861328e+01
1.403834915161132812e+01	1.422420024871826172e+01
2.203570842742919922e+00	3.046600103378295898e+00
1.354599666595458984e+01	1.277824020385742188e+01
1.336683273315429688e+01	1.275582027435302734e+01
2.115030288696289062e+00	1.580465984344482422e+01
1.370837306976318359e+01	1.345077991485595703e+01
2.212815761566162109e+00	4.864699840545654297e+00
2.310046434402465820e+00	6.153729915618896484e+00
1.106395721435546875e+01	9.101690292358398438e+00
1.274778938293457031e+01	1.244196987152099609e+01
1.321064472198486328e+01	1.232987976074218750e+01
2.115030288696289062e+00	1.947000026702880859e+00
1.399358558654785156e+01	1.305846023559570312e+01
1.630120849609375000e+01	1.657807922363281250e+01
1.275528907775878906e+01	1.201603031158447266e+01
1.604760885238647461e+00	1.126500010490417480e+00
1.809554815292358398e+00	1.635390090942382812e+01
1.051576232910156250e+01	1.782228088378906250e+01
1.340729141235351562e+01	1.468375968933105469e+01
1.303973960876464844e+01	1.320417976379394531e+01
1.242421913146972656e+01	1.008808040618896484e+01
2.080212116241455078e+00	1.434749960899353027e+00
1.430253601074218750e+01	1.376463031768798828e+01
1.483527183532714844e+01	1.361890983581542969e+01
1.185347461700439453e+01	1.032347011566162109e+01
2.213932991027832031e+00	6.859899997711181641e+00
2.115030288696289062e+00	1.012170982360839844e+01
1.179454708099365234e+01	1.210569953918457031e+01
1.197238636016845703e+01	1.154524993896484375e+01
8.391578674316406250e+00	1.502003002166748047e+01
1.412081813812255859e+01	1.602883911132812500e+01
1.320576095581054688e+01	9.919949531555175781e+00
2.135220050811767578e+00	7.745409965515136719e+00
1.284909820556640625e+01	1.209449005126953125e+01
1.769433259963989258e+00	1.311450958251953125e+01
2.205797195434570312e+00	2.219379901885986328e+00
2.228375196456909180e+00	1.000000000000000000e+00
2.183191299438476562e+00	2.119620084762573242e+00
1.631493568420410156e+01	2.008649063110351562e+01
2.115030288696289062e+00	1.737392044067382812e+01
2.115030288696289062e+00	1.636510014533996582e+00
1.843600869178771973e+00	2.369580030441284180e+00
2.115030288696289062e+00	1.336110973358154297e+01
1.513481712341308594e+01	1.692555999755859375e+01
1.398638916015625000e+01	1.334990024566650391e+01
1.284443187713623047e+01	1.107446956634521484e+01
1.501254558563232422e+01	1.300242042541503906e+01
1.182153129577636719e+01	9.718190193176269531e+00
1.107569313049316406e+01	1.490793991088867188e+01
2.285428047180175781e+00	3.060050010681152344e+00
1.871772575378417969e+01	1.573740959167480469e+01
1.262251186370849609e+01	1.240834045410156250e+01
2.115030288696289062e+00	1.067094993591308594e+01
2.226470470428466797e+00	2.629630088806152344e+00
2.115030288696289062e+00	1.333868980407714844e+01
2.276259899139404297e+00	2.678950071334838867e+00
3.724210977554321289e+00	1.482948017120361328e+01
