Predicted	Measured
1.380501270294189453e+01	1.422420024871826172e+01
1.326969718933105469e+01	6.859899997711181641e+00
1.345735549926757812e+01	1.277824020385742188e+01
1.705181121826171875e+01	1.657807922363281250e+01
1.404022407531738281e+01	3.060050010681152344e+00
1.917991638183593750e+00	1.482948017120361328e+01
1.315745639801025391e+01	1.008808040618896484e+01
9.496564865112304688e+00	1.055885982513427734e+01
1.172990322113037109e+01	1.201603031158447266e+01
1.735123252868652344e+01	1.912252044677734375e+01
4.030873298645019531e+00	1.067094993591308594e+01
1.324207305908203125e+01	1.422420024871826172e+01
1.639856719970703125e+01	1.457166957855224609e+01
1.276862716674804688e+01	1.266615009307861328e+01
1.305625820159912109e+01	1.625301933288574219e+01
1.199211025238037109e+01	1.107446956634521484e+01
1.729553985595703125e+01	1.640995025634765625e+01
1.561457443237304688e+01	1.361890983581542969e+01
1.468418216705322266e+01	1.535630035400390625e+01
1.588433265686035156e+01	1.359648990631103516e+01
1.510389232635498047e+01	1.376463031768798828e+01
1.815781974792480469e+01	1.681347084045410156e+01
1.474001789093017578e+01	1.643236923217773438e+01
1.026844310760498047e+01	9.718190193176269531e+00
1.492455101013183594e+01	1.275582027435302734e+01
1.126614093780517578e+01	9.415539741516113281e+00
1.667489242553710938e+01	1.629785919189453125e+01
1.711009597778320312e+01	1.165734004974365234e+01
9.091166496276855469e+00	2.219379901885986328e+00
7.138526916503906250e+00	1.378705024719238281e+01
1.399314594268798828e+01	3.710170030593872070e+00
5.256793498992919922e+00	1.171337985992431641e+01
1.259386157989501953e+01	1.212812042236328125e+01
1.310920810699462891e+01	1.345077991485595703e+01
1.381285572052001953e+01	1.490793991088867188e+01
1.060661602020263672e+01	1.524420022964477539e+00
7.606430530548095703e+00	1.000000000000000000e+00
1.328862476348876953e+01	1.320417976379394531e+01
8.905753135681152344e+00	3.046600103378295898e+00
1.347418117523193359e+01	1.232987976074218750e+01
1.279506206512451172e+01	1.244196987152099609e+01
1.412742137908935547e+01	1.614093017578125000e+01
2.290685176849365234e+00	1.759810066223144531e+01
1.437369155883789062e+01	6.153729915618896484e+00
8.619236946105957031e+00	4.710010051727294922e+00
1.402619457244873047e+01	1.281186008453369141e+01
5.840006351470947266e+00	9.751810073852539062e+00
4.833815574645996094e+00	1.899921989440917969e+01
1.047592258453369141e+01	1.782228088378906250e+01
1.369234657287597656e+01	2.629630088806152344e+00
9.265808105468750000e+00	2.369580030441284180e+00
1.777962803840637207e+00	1.311450958251953125e+01
1.358646678924560547e+01	1.602883911132812500e+01
1.777962803840637207e+00	1.338352012634277344e+01
1.362472343444824219e+01	2.702490091323852539e+00
8.941858291625976562e+00	2.119620084762573242e+00
7.834308624267578125e+00	1.012170982360839844e+01
1.423089218139648438e+01	1.347319030761718750e+01
6.922049522399902344e+00	9.430000305175781250e+00
1.785656809806823730e+00	1.681347084045410156e+01
4.241466045379638672e+00	8.048049926757812500e+00
1.014466953277587891e+01	1.126500010490417480e+00
1.778436470031738281e+01	2.008649063110351562e+01
1.028033828735351562e+01	1.947000026702880859e+00
9.211932182312011719e+00	2.174540042877197266e+00
5.045297622680664062e+00	1.340594005584716797e+01
1.497175216674804688e+01	1.692555999755859375e+01
8.813058853149414062e+00	4.959969997406005859e+00
6.148834228515625000e+00	1.258769035339355469e+01
1.305638217926025391e+01	1.305846023559570312e+01
4.385059833526611328e+00	1.132106971740722656e+01
1.089121150970458984e+01	1.383187961578369141e+01
6.765590190887451172e+00	1.146679019927978516e+01
1.708068847656250000e+01	1.912252044677734375e+01
9.658897399902343750e+00	1.154524993896484375e+01
1.951134300231933594e+01	2.230587005615234375e+01
4.689545154571533203e+00	1.336110973358154297e+01
4.803734779357910156e+00	1.737392044067382812e+01
7.872299194335937500e+00	1.434749960899353027e+00
1.378263568878173828e+01	1.368616962432861328e+01
8.229546546936035156e+00	1.412331962585449219e+01
9.235896110534667969e+00	4.259409904479980469e+00
