Predicted	Measured
1.359188938140869141e+01	1.240834045410156250e+01
1.130389499664306641e+01	1.098480033874511719e+01
1.319577503204345703e+01	1.338352012634277344e+01
1.365141868591308594e+01	1.490793991088867188e+01
1.698657035827636719e+01	1.524420022964477539e+00
1.450177669525146484e+01	1.502003002166748047e+01
7.093578815460205078e+00	1.067094993591308594e+01
9.213849067687988281e+00	7.745409965515136719e+00
1.480747890472412109e+01	1.345077991485595703e+01
8.850145339965820312e+00	1.347319030761718750e+01
1.391689682006835938e+01	1.759810066223144531e+01
1.293060016632080078e+01	1.275582027435302734e+01
1.494569778442382812e+01	1.657807922363281250e+01
2.512327194213867188e+00	1.434749960899353027e+00
1.066569805145263672e+01	9.718190193176269531e+00
1.279167652130126953e+01	1.209449005126953125e+01
1.061346817016601562e+01	1.431387042999267578e+01
1.436508274078369141e+01	1.912252044677734375e+01
1.741634368896484375e+01	2.008649063110351562e+01
3.565867424011230469e+00	2.369580030441284180e+00
1.333770465850830078e+01	1.376463031768798828e+01
9.206734657287597656e+00	1.244196987152099609e+01
1.199190998077392578e+01	9.415539741516113281e+00
1.625944137573242188e+01	1.604005050659179688e+01
8.185276985168457031e+00	2.119620084762573242e+00
1.439670467376708984e+01	1.345077991485595703e+01
1.163820457458496094e+01	1.535630035400390625e+01
1.310579013824462891e+01	1.635390090942382812e+01
1.341185283660888672e+01	1.300242042541503906e+01
1.087742328643798828e+01	1.225142002105712891e+01
1.315714931488037109e+01	9.919949531555175781e+00
8.231829643249511719e+00	1.132106971740722656e+01
1.593692874908447266e+01	1.721698951721191406e+01
8.592211723327636719e+00	1.032347011566162109e+01
1.056083011627197266e+01	1.368616962432861328e+01
1.520070934295654297e+01	1.681347084045410156e+01
7.022006034851074219e+00	1.490793991088867188e+01
1.738621711730957031e+01	1.573740959167480469e+01
1.688093185424804688e+01	1.898801040649414062e+01
1.485394763946533203e+01	1.210569953918457031e+01
9.785954475402832031e+00	1.378705024719238281e+01
1.477244472503662109e+01	1.513212013244628906e+01
1.629345130920410156e+01	1.714974021911621094e+01
8.162652015686035156e+00	4.864699840545654297e+00
1.010340023040771484e+01	1.201603031158447266e+01
8.983716964721679688e+00	2.219379901885986328e+00
7.555355072021484375e+00	6.153729915618896484e+00
8.440258979797363281e+00	3.046600103378295898e+00
1.200321388244628906e+01	1.334990024566650391e+01
9.537765502929687500e+00	1.636510014533996582e+00
1.516629505157470703e+01	8.048049926757812500e+00
1.516883277893066406e+01	1.580465984344482422e+01
1.447224521636962891e+01	1.604005050659179688e+01
1.630497550964355469e+01	1.947000026702880859e+00
1.429196834564208984e+01	1.493035984039306641e+01
1.439500713348388672e+01	1.602883911132812500e+01
1.617096328735351562e+01	1.640995025634765625e+01
2.610026836395263672e+00	1.281970024108886719e+00
1.374506473541259766e+01	1.600642013549804688e+01
1.216843318939208984e+01	1.412331962585449219e+01
1.402038860321044922e+01	1.782228088378906250e+01
5.318550586700439453e+00	4.259409904479980469e+00
1.103873729705810547e+01	1.212812042236328125e+01
1.378886222839355469e+01	1.614093017578125000e+01
1.411664962768554688e+01	1.482948017120361328e+01
7.754760742187500000e+00	9.751810073852539062e+00
1.029962539672851562e+01	1.210569953918457031e+01
1.277260303497314453e+01	1.281186008453369141e+01
1.459628105163574219e+01	1.361890983581542969e+01
1.001529979705810547e+01	3.710170030593872070e+00
9.909164428710937500e+00	1.171337985992431641e+01
6.172095298767089844e+00	4.010000228881835938e+00
