Predicted	Measured
4.942716658115386963e-01	5.445649623870849609e-01
4.907489717006683350e-01	3.329806923866271973e-01
4.893196523189544678e-01	5.826501250267028809e-01
4.950223565101623535e-01	6.503570675849914551e-01
4.910665750503540039e-01	4.451203644275665283e-01
4.929508566856384277e-01	5.181168913841247559e-01
4.947501420974731445e-01	9.061095118522644043e-02
4.943979978561401367e-01	4.229039847850799561e-01
4.924880564212799072e-01	4.149695932865142822e-01
4.949079751968383789e-01	7.773075699806213379e-01
4.916744232177734375e-01	4.694525599479675293e-01
4.946075081825256348e-01	7.021951079368591309e-01
4.918959140777587891e-01	5.821211338043212891e-01
4.930227398872375488e-01	1.691087037324905396e-01
4.915872216224670410e-01	1.219254210591316223e-01
4.938034713268280029e-01	8.492461442947387695e-01
4.929510354995727539e-01	7.402803301811218262e-01
4.969717860221862793e-01	5.884686708450317383e-01
4.903417229652404785e-01	5.191748738288879395e-01
4.968442618846893311e-01	5.339856743812561035e-01
4.938343167304992676e-01	7.037819623947143555e-01
4.896156787872314453e-01	3.578418493270874023e-01
4.949650168418884277e-01	7.593229413032531738e-01
4.933255612850189209e-01	8.947367668151855469e-01
4.930314123630523682e-01	4.916688203811645508e-01
4.933996498584747314e-01	6.503570675849914551e-01
4.953213036060333252e-01	8.492461442947387695e-01
4.942634999752044678e-01	5.175879001617431641e-01
4.919753372669219971e-01	5.794762969017028809e-01
4.905419051647186279e-01	3.763554394245147705e-01
4.919937252998352051e-01	7.032530903816223145e-01
4.937312602996826172e-01	6.556466221809387207e-01
4.920548200607299805e-01	5.784184336662292480e-01
4.947293996810913086e-01	4.686590656638145447e-02
4.950912594795227051e-01	5.487966537475585938e-01
4.935487210750579834e-01	5.964030623435974121e-01
4.934499263763427734e-01	9.124570339918136597e-02
4.913067221641540527e-01	4.652208685874938965e-01
4.901910424232482910e-01	5.482676625251770020e-01
5.021767020225524902e-01	5.768315792083740234e-01
4.909058809280395508e-01	7.291721701622009277e-01
4.935471415519714355e-01	5.699550509452819824e-01
4.963860809803009033e-01	4.340121150016784668e-01
4.912596642971038818e-01	5.249934196472167969e-01
4.915406405925750732e-01	5.895265340805053711e-01
4.915010035037994385e-01	7.326104491949081421e-02
4.941324889659881592e-01	6.397778391838073730e-01
4.920719265937805176e-01	8.428987264633178711e-01
4.922246336936950684e-01	7.159481048583984375e-01
4.931562542915344238e-01	7.437186688184738159e-02
4.935753643512725830e-01	7.561491131782531738e-01
4.919049143791198730e-01	6.466542482376098633e-01
4.941579401493072510e-01	7.878867387771606445e-01
4.926737844944000244e-01	7.185929417610168457e-01
4.913046360015869141e-01	5.815921425819396973e-01
4.927749633789062500e-01	5.498545169830322266e-01
4.902733266353607178e-01	4.054483175277709961e-01
4.931496679782867432e-01	4.969584941864013672e-01
4.935210347175598145e-01	3.918485343456268311e-01
4.974399209022521973e-01	6.281406879425048828e-01
4.916815161705017090e-01	2.372388243675231934e-01
4.922726750373840332e-01	4.927268028259277344e-01
5.018162727355957031e-01	5.974609851837158203e-01
4.903870820999145508e-01	5.773604512214660645e-01
4.962778389453887939e-01	5.866173282265663147e-02
4.963870048522949219e-01	7.138322591781616211e-01
4.909134507179260254e-01	5.815921425819396973e-01
4.989184439182281494e-01	6.715154647827148438e-01
4.970457255840301514e-01	4.810896813869476318e-01
4.901047646999359131e-01	5.408622026443481445e-01
4.932943880558013916e-01	1.764083504676818848e-01
4.905647933483123779e-01	5.763025879859924316e-01
5.010858774185180664e-01	4.244908690452575684e-01
4.917606115341186523e-01	6.514149308204650879e-01
4.982766807079315186e-01	4.945781454443931580e-02
4.902231097221374512e-01	5.995768308639526367e-01
4.968211650848388672e-01	7.349907159805297852e-01
4.943499863147735596e-01	7.667283415794372559e-01
4.944449663162231445e-01	7.402803301811218262e-01
4.905350506305694580e-01	5.181168913841247559e-01
