Predicted	Measured
-1.849146881103515625e+02	1.165734004974365234e+01
2.286320114135742188e+01	1.334990024566650391e+01
3.340251770019531250e+02	1.640995025634765625e+01
-1.842470855712890625e+02	4.864699840545654297e+00
1.223032760620117188e+01	1.000000000000000000e+00
4.280906295776367188e+01	1.635390090942382812e+01
-1.983406448364257812e+01	1.899921989440917969e+01
2.571152877807617188e+01	9.415539741516113281e+00
4.821707500000000000e+05	1.281970024108886719e+00
2.068394088745117188e+01	1.098480033874511719e+01
1.332391875000000000e+05	1.636510014533996582e+00
1.829893112182617188e+01	1.340594005584716797e+01
1.553079071044921875e+02	1.513212013244628906e+01
2.067319869995117188e+01	2.678950071334838867e+00
1.696842575073242188e+01	1.412331962585449219e+01
-1.294625488281250000e+03	1.225142002105712891e+01
-9.849863281250000000e+03	1.625301933288574219e+01
6.334552001953125000e+02	1.305846023559570312e+01
9.084605407714843750e+01	1.300242042541503906e+01
-1.256325225830078125e+02	4.710010051727294922e+00
-9.367579650878906250e+01	1.240834045410156250e+01
5.838507500000000000e+05	4.010000228881835938e+00
2.457653045654296875e+02	1.422420024871826172e+01
2.128977584838867188e+01	3.710170030593872070e+00
-1.402602081298828125e+02	1.209449005126953125e+01
8.469694519042968750e+01	1.600642013549804688e+01
1.161948776245117188e+01	1.721698951721191406e+01
3.379514465332031250e+02	1.782228088378906250e+01
-1.452324371337890625e+02	1.670137977600097656e+01
1.438473968505859375e+02	8.048049926757812500e+00
3.142320937500000000e+05	4.259409904479980469e+00
-6.431965637207031250e+01	1.468375968933105469e+01
2.851218795776367188e+01	6.859899997711181641e+00
2.941681823730468750e+02	1.912252044677734375e+01
5.125913619995117188e+01	1.266615009307861328e+01
9.167875671386718750e+01	1.602883911132812500e+01
1.652842330932617188e+01	1.201603031158447266e+01
3.922637023925781250e+02	1.898801040649414062e+01
-1.372147369384765625e+02	1.008808040618896484e+01
1.554640991210937500e+03	1.067094993591308594e+01
3.078892135620117188e+01	9.919949531555175781e+00
-2.512081451416015625e+02	1.132106971740722656e+01
1.971635055541992188e+01	1.275582027435302734e+01
1.970445404052734375e+02	1.643236923217773438e+01
6.843431091308593750e+01	1.604005050659179688e+01
6.347574996948242188e+01	1.912252044677734375e+01
-3.069935989379882812e+01	9.718190193176269531e+00
-1.363322906494140625e+02	7.745409965515136719e+00
3.870003437500000000e+05	2.369580030441284180e+00
2.183457565307617188e+01	6.153729915618896484e+00
4.644822311401367188e+01	3.060050010681152344e+00
1.729896697998046875e+02	1.457166957855224609e+01
8.960533142089843750e+01	2.702490091323852539e+00
3.181789245605468750e+02	2.008649063110351562e+01
