Predicted	Measured
1.118207931518554688e+01	1.201603031158447266e+01
-3.441679716110229492e+00	4.259409904479980469e+00
-5.227846622467041016e+00	2.174540042877197266e+00
-6.433123588562011719e+00	2.678950071334838867e+00
1.258834075927734375e+01	1.240834045410156250e+01
1.756787300109863281e+01	1.573740959167480469e+01
1.101297950744628906e+01	1.055885982513427734e+01
-6.864367961883544922e+00	3.060050010681152344e+00
3.676453530788421631e-01	1.132106971740722656e+01
1.123790359497070312e+01	8.709380149841308594e+00
7.838331699371337891e+00	1.336110973358154297e+01
1.446611499786376953e+01	1.604005050659179688e+01
1.657228279113769531e+01	1.604005050659179688e+01
1.511285972595214844e+01	1.502003002166748047e+01
1.549534034729003906e+01	1.721698951721191406e+01
3.358398377895355225e-01	1.580465984344482422e+01
-4.147603213787078857e-01	8.048049926757812500e+00
3.293838202953338623e-01	1.600642013549804688e+01
-5.636964797973632812e+00	1.098480033874511719e+01
1.519831943511962891e+01	1.361890983581542969e+01
1.362659072875976562e+01	1.165734004974365234e+01
1.209317207336425781e+01	1.107446956634521484e+01
1.080409622192382812e+01	1.008808040618896484e+01
1.798996180295944214e-01	1.266615009307861328e+01
7.759531974792480469e+00	1.340594005584716797e+01
-2.506371974945068359e+00	9.430000305175781250e+00
-5.501219749450683594e+00	4.959969997406005859e+00
-2.688194274902343750e+00	1.635390090942382812e+01
1.394017982482910156e+01	1.274460983276367188e+01
9.210642814636230469e+00	1.154524993896484375e+01
1.486663436889648438e+01	1.376463031768798828e+01
-3.581152915954589844e+00	1.281970024108886719e+00
1.358179950714111328e+01	2.230587005615234375e+01
3.133919835090637207e-01	1.311450958251953125e+01
1.485911178588867188e+01	1.210569953918457031e+01
-3.995545864105224609e+00	1.434749960899353027e+00
-6.307372093200683594e+00	3.710170030593872070e+00
1.322322845458984375e+01	1.490793991088867188e+01
-4.096855163574218750e+00	1.126500010490417480e+00
7.728360176086425781e+00	1.232987976074218750e+01
9.587018013000488281e+00	9.718190193176269531e+00
-5.953812599182128906e+00	3.046600103378295898e+00
-1.197953462600708008e+00	1.225142002105712891e+01
-2.766726732254028320e+00	1.156766986846923828e+01
1.250554180145263672e+01	1.347319030761718750e+01
-5.919419765472412109e+00	4.864699840545654297e+00
1.693258666992187500e+01	1.714974021911621094e+01
-2.239848673343658447e-01	1.899921989440917969e+01
-3.169052600860595703e+00	1.012170982360839844e+01
1.568807721138000488e+00	1.333868980407714844e+01
1.217193222045898438e+01	1.209449005126953125e+01
-6.868023872375488281e+00	6.859899997711181641e+00
9.741598129272460938e+00	1.431387042999267578e+01
1.326537227630615234e+01	1.383187961578369141e+01
-5.085749149322509766e+00	2.369580030441284180e+00
-4.166028022766113281e+00	7.745409965515136719e+00
1.350480651855468750e+01	9.919949531555175781e+00
1.151094436645507812e+01	1.210569953918457031e+01
3.060082793235778809e-01	1.171337985992431641e+01
1.065428256988525391e+01	1.468375968933105469e+01
9.765805244445800781e+00	1.625301933288574219e+01
1.202009391784667969e+01	1.422420024871826172e+01
1.459290504455566406e+01	1.300242042541503906e+01
1.422569274902343750e+01	1.614093017578125000e+01
3.040436506271362305e-01	2.231707954406738281e+01
1.546666526794433594e+01	1.493035984039306641e+01
1.384062004089355469e+01	1.602883911132812500e+01
1.331992530822753906e+01	1.281186008453369141e+01
1.142775535583496094e+01	1.346199035644531250e+01
-4.680945873260498047e+00	1.636510014533996582e+00
9.386390686035156250e+00	1.209449005126953125e+01
1.227303314208984375e+01	1.345077991485595703e+01
4.018853902816772461e-01	1.681347084045410156e+01
-4.209381639957427979e-01	1.258769035339355469e+01
1.105940818786621094e+01	1.244196987152099609e+01
1.314978694915771484e+01	1.422420024871826172e+01
1.207810592651367188e+01	1.670137977600097656e+01
-5.596566200256347656e+00	4.710010051727294922e+00
1.293955326080322266e+01	1.320417976379394531e+01
-5.261416435241699219e+00	6.153729915618896484e+00
1.449465370178222656e+01	1.643236923217773438e+01
1.451344394683837891e+01	1.692555999755859375e+01
-3.966938018798828125e+00	1.378705024719238281e+01
1.648343849182128906e+01	1.912252044677734375e+01
1.538574409484863281e+01	1.457166957855224609e+01
-6.106649875640869141e+00	2.219379901885986328e+00
-3.216276645660400391e+00	1.947000026702880859e+00
1.278642463684082031e+01	1.275582027435302734e+01
1.558659744262695312e+01	1.657807922363281250e+01
1.323367357254028320e-01	1.524420022964477539e+00
1.519495391845703125e+01	1.681347084045410156e+01
1.230255031585693359e+01	1.368616962432861328e+01
1.101536941528320312e+01	1.334990024566650391e+01
1.431173706054687500e+01	1.359648990631103516e+01
1.600335884094238281e+01	1.912252044677734375e+01
-6.813127517700195312e+00	1.000000000000000000e+00
2.351747274398803711e+00	1.338352012634277344e+01
2.285075932741165161e-01	1.146679019927978516e+01
8.993803977966308594e+00	1.759810066223144531e+01
3.123562932014465332e-01	8.182559967041015625e+00
1.166269683837890625e+01	1.266615009307861328e+01
1.698550987243652344e+01	1.640995025634765625e+01
-2.661037445068359375e+00	1.871899962425231934e+00
1.246484375000000000e+01	1.345077991485595703e+01
-9.650093317031860352e-02	1.412331962585449219e+01
1.524560546875000000e+01	1.629785919189453125e+01
1.490239715576171875e+01	1.513212013244628906e+01
8.640079498291015625e+00	1.782228088378906250e+01
1.000784015655517578e+01	9.415539741516113281e+00
5.560328960418701172e+00	1.482948017120361328e+01
-2.034325599670410156e+00	1.737392044067382812e+01
1.309965133666992188e+01	1.535630035400390625e+01
1.235050201416015625e+01	1.277824020385742188e+01
4.899731636047363281e+00	1.490793991088867188e+01
-8.281315803527832031e+00	4.010000228881835938e+00
-5.843502521514892578e+00	2.629630088806152344e+00
1.437193453311920166e-01	9.751810073852539062e+00
1.366428852081298828e+01	1.305846023559570312e+01
1.687167739868164062e+01	2.008649063110351562e+01
1.058941555023193359e+01	9.101690292358398438e+00
7.239240407943725586e-01	1.067094993591308594e+01
1.733019256591796875e+01	1.898801040649414062e+01
1.364146041870117188e+01	1.212812042236328125e+01
1.050968265533447266e+01	1.032347011566162109e+01
-5.309800148010253906e+00	2.119620084762573242e+00
-7.237318515777587891e+00	2.702490091323852539e+00
