Predicted	Measured
1.756851196289062500e+00	7.745409965515136719e+00
1.035637092590332031e+01	8.709380149841308594e+00
2.362207174301147461e+00	2.678950071334838867e+00
1.675056219100952148e+00	2.230587005615234375e+01
1.180204582214355469e+01	1.274460983276367188e+01
1.675056219100952148e+00	1.336110973358154297e+01
1.371064853668212891e+01	1.300242042541503906e+01
2.234517097473144531e+00	6.859899997711181641e+00
1.319133758544921875e+00	2.174540042877197266e+00
9.315971374511718750e+00	9.415539741516113281e+00
1.421043586730957031e+01	1.493035984039306641e+01
1.465550065040588379e+00	1.434749960899353027e+00
1.409953689575195312e+01	1.361890983581542969e+01
1.675056219100952148e+00	8.048049926757812500e+00
8.086208343505859375e+00	1.422420024871826172e+01
1.384665107727050781e+01	1.359648990631103516e+01
8.802877664566040039e-01	1.311450958251953125e+01
9.072923660278320312e+00	9.101690292358398438e+00
2.143283367156982422e+00	4.710010051727294922e+00
9.281559944152832031e+00	1.055885982513427734e+01
2.419723510742187500e+00	2.702490091323852539e+00
1.496055698394775391e+01	1.912252044677734375e+01
1.675056219100952148e+00	1.871899962425231934e+00
1.116771697998046875e+01	1.670137977600097656e+01
1.213632297515869141e+01	1.275582027435302734e+01
1.642518281936645508e+00	1.635390090942382812e+01
2.121345520019531250e+00	2.219379901885986328e+00
1.516628170013427734e+01	1.604005050659179688e+01
1.532966518402099609e+01	1.898801040649414062e+01
1.054833054542541504e+00	1.156766986846923828e+01
1.675056219100952148e+00	1.524420022964477539e+00
1.918040037155151367e+00	1.378705024719238281e+01
1.302244281768798828e+01	1.422420024871826172e+01
1.329807472229003906e+01	1.345077991485595703e+01
2.704004764556884766e+00	1.340594005584716797e+01
1.144678974151611328e+01	9.919949531555175781e+00
1.449954986572265625e+01	1.457166957855224609e+01
1.085141420364379883e+00	1.258769035339355469e+01
1.207886695861816406e+01	1.468375968933105469e+01
1.675056219100952148e+00	1.636510014533996582e+00
7.555994987487792969e-01	1.899921989440917969e+01
