Predicted	Measured
1.371686172485351562e+01	1.300242042541503906e+01
1.352950859069824219e+01	1.422420024871826172e+01
9.927743911743164062e+00	9.415539741516113281e+00
1.205723762512207031e+01	1.209449005126953125e+01
1.265481567382812500e+01	1.305846023559570312e+01
1.382526397705078125e+01	1.604005050659179688e+01
4.068447113037109375e+00	1.482948017120361328e+01
1.495516204833984375e+01	1.629785919189453125e+01
2.358682155609130859e+00	1.871899962425231934e+00
1.510845756530761719e+01	1.657807922363281250e+01
2.358682155609130859e+00	2.702490091323852539e+00
1.696491050720214844e+01	1.912252044677734375e+01
2.358682155609130859e+00	2.119620084762573242e+00
2.358682155609130859e+00	1.681347084045410156e+01
2.358682155609130859e+00	4.010000228881835938e+00
1.294001388549804688e+01	1.670137977600097656e+01
1.024978446960449219e+01	1.154524993896484375e+01
1.159815216064453125e+01	1.107446956634521484e+01
2.358682155609130859e+00	2.219379901885986328e+00
1.499780273437500000e+01	1.912252044677734375e+01
2.358682155609130859e+00	1.311450958251953125e+01
1.300206947326660156e+01	1.368616962432861328e+01
1.219350814819335938e+01	1.281186008453369141e+01
1.463109016418457031e+01	1.457166957855224609e+01
2.358682155609130859e+00	3.710170030593872070e+00
1.245818138122558594e+01	1.165734004974365234e+01
2.358682155609130859e+00	1.258769035339355469e+01
1.324142265319824219e+01	1.490793991088867188e+01
1.430386924743652344e+01	1.376463031768798828e+01
2.358682155609130859e+00	7.745409965515136719e+00
1.357244682312011719e+01	1.535630035400390625e+01
1.001939010620117188e+01	1.490793991088867188e+01
1.182550811767578125e+01	1.422420024871826172e+01
1.199069976806640625e+01	1.468375968933105469e+01
1.423641395568847656e+01	1.643236923217773438e+01
2.358682155609130859e+00	1.126500010490417480e+00
2.358682155609130859e+00	1.338352012634277344e+01
2.358682155609130859e+00	1.266615009307861328e+01
7.351977348327636719e+00	1.721698951721191406e+01
1.442324829101562500e+01	1.681347084045410156e+01
2.358682155609130859e+00	4.864699840545654297e+00
2.358682155609130859e+00	1.067094993591308594e+01
2.003648185729980469e+01	1.573740959167480469e+01
1.268818283081054688e+01	9.919949531555175781e+00
1.270503616333007812e+01	1.240834045410156250e+01
1.255298995971679688e+01	1.277824020385742188e+01
2.358682155609130859e+00	1.171337985992431641e+01
1.033081054687500000e+01	9.718190193176269531e+00
2.358682155609130859e+00	1.333868980407714844e+01
1.300810623168945312e+01	1.345077991485595703e+01
1.390020370483398438e+01	1.602883911132812500e+01
1.399142837524414062e+01	1.513212013244628906e+01
1.355459976196289062e+01	1.614093017578125000e+01
2.358682155609130859e+00	1.737392044067382812e+01
2.358682155609130859e+00	1.012170982360839844e+01
2.358682155609130859e+00	1.336110973358154297e+01
2.358682155609130859e+00	8.182559967041015625e+00
9.825990676879882812e+00	1.032347011566162109e+01
