Predicted	Measured
2.619293451309204102e+00	1.378705024719238281e+01
5.996150493621826172e+00	1.721698951721191406e+01
1.330159378051757812e+01	1.602883911132812500e+01
2.619293451309204102e+00	1.000000000000000000e+00
1.212742233276367188e+01	9.919949531555175781e+00
3.991391181945800781e+00	1.336110973358154297e+01
1.244576644897460938e+01	1.422420024871826172e+01
2.619293451309204102e+00	1.600642013549804688e+01
2.619293451309204102e+00	1.311450958251953125e+01
2.619293451309204102e+00	1.871899962425231934e+00
1.243963241577148438e+01	1.305846023559570312e+01
2.619293451309204102e+00	1.333868980407714844e+01
2.619293451309204102e+00	1.338352012634277344e+01
2.619293451309204102e+00	4.710010051727294922e+00
2.619293451309204102e+00	2.678950071334838867e+00
1.584646415710449219e+01	1.912252044677734375e+01
2.619293451309204102e+00	1.759810066223144531e+01
1.234032630920410156e+01	1.625301933288574219e+01
2.619293451309204102e+00	3.060050010681152344e+00
1.181886291503906250e+01	1.107446956634521484e+01
2.619293451309204102e+00	1.737392044067382812e+01
1.019126129150390625e+01	1.032347011566162109e+01
1.546190643310546875e+01	1.629785919189453125e+01
9.695100784301757812e+00	9.415539741516113281e+00
2.619293451309204102e+00	1.258769035339355469e+01
2.619293451309204102e+00	2.369580030441284180e+00
2.619293451309204102e+00	4.259409904479980469e+00
2.619293451309204102e+00	1.635390090942382812e+01
2.912292957305908203e+00	1.067094993591308594e+01
2.619293451309204102e+00	1.947000026702880859e+00
1.289447975158691406e+01	1.345077991485595703e+01
2.619293451309204102e+00	1.266615009307861328e+01
1.446488571166992188e+01	1.359648990631103516e+01
2.619293451309204102e+00	8.048049926757812500e+00
1.255776977539062500e+01	1.008808040618896484e+01
2.619293451309204102e+00	4.959969997406005859e+00
2.619293451309204102e+00	1.524420022964477539e+00
2.619293451309204102e+00	6.153729915618896484e+00
1.142902946472167969e+01	1.201603031158447266e+01
1.268843460083007812e+01	1.209449005126953125e+01
2.619293451309204102e+00	2.702490091323852539e+00
2.619293451309204102e+00	6.859899997711181641e+00
1.260623359680175781e+01	1.232987976074218750e+01
2.619293451309204102e+00	4.864699840545654297e+00
1.509766006469726562e+01	1.361890983581542969e+01
1.265946960449218750e+01	1.368616962432861328e+01
1.232118606567382812e+01	1.490793991088867188e+01
1.575212287902832031e+01	1.657807922363281250e+01
2.619293451309204102e+00	1.899921989440917969e+01
1.315603446960449219e+01	1.535630035400390625e+01
2.619293451309204102e+00	1.012170982360839844e+01
8.127569198608398438e+00	1.340594005584716797e+01
1.181893539428710938e+01	1.055885982513427734e+01
2.619293451309204102e+00	1.431387042999267578e+01
2.619293451309204102e+00	2.231707954406738281e+01
1.033200454711914062e+01	8.709380149841308594e+00
1.310029411315917969e+01	1.277824020385742188e+01
3.872307777404785156e+00	1.782228088378906250e+01
1.290704536437988281e+01	1.383187961578369141e+01
1.408276557922363281e+01	1.300242042541503906e+01
