Predicted	Measured
9.359751701354980469e+00	1.759810066223144531e+01
1.301979923248291016e+01	1.209449005126953125e+01
1.376384639739990234e+01	1.320417976379394531e+01
7.284195899963378906e+00	1.165734004974365234e+01
1.264334297180175781e+01	1.107446956634521484e+01
1.298930358886718750e+01	1.345077991485595703e+01
1.473078918457031250e+01	1.692555999755859375e+01
-1.429593086242675781e+00	1.281970024108886719e+00
7.088304758071899414e-01	6.153729915618896484e+00
1.388235282897949219e+01	1.275582027435302734e+01
6.810296058654785156e+00	4.010000228881835938e+00
1.405820274353027344e+01	9.415539741516113281e+00
1.190982627868652344e+01	1.347319030761718750e+01
-1.599906444549560547e+00	1.126500010490417480e+00
1.336461544036865234e+01	1.602883911132812500e+01
1.364560317993164062e+01	1.281186008453369141e+01
3.404881060123443604e-01	2.629630088806152344e+00
1.538021278381347656e+01	1.493035984039306641e+01
1.643902778625488281e+01	1.657807922363281250e+01
7.447227835655212402e-01	8.182559967041015625e+00
-2.995179295539855957e-01	4.959969997406005859e+00
6.222626566886901855e-01	1.378705024719238281e+01
1.332569026947021484e+01	1.209449005126953125e+01
-1.735847711563110352e+00	1.524420022964477539e+00
1.382031154632568359e+01	1.334990024566650391e+01
7.003147602081298828e-01	1.899921989440917969e+01
1.758941268920898438e+01	1.640995025634765625e+01
1.055584907531738281e+01	1.055885982513427734e+01
1.347484779357910156e+01	9.919949531555175781e+00
6.606721878051757812e-01	1.737392044067382812e+01
1.593162918090820312e+01	1.604005050659179688e+01
1.368510437011718750e+01	1.266615009307861328e+01
1.292816829681396484e+01	1.368616962432861328e+01
1.438325977325439453e+01	1.244196987152099609e+01
6.447056531906127930e-01	8.048049926757812500e+00
1.079177856445312500e+01	1.490793991088867188e+01
1.007712721824645996e+00	1.412331962585449219e+01
1.333557033538818359e+01	1.232987976074218750e+01
1.521208572387695312e+01	1.629785919189453125e+01
1.319503116607666016e+01	8.709380149841308594e+00
-2.181939482688903809e-01	3.060050010681152344e+00
1.051790237426757812e+01	1.502003002166748047e+01
1.434674024581909180e+00	1.600642013549804688e+01
1.369046401977539062e+01	1.300242042541503906e+01
1.703231573104858398e+00	1.681347084045410156e+01
-6.760152578353881836e-01	2.702490091323852539e+00
-1.112370610237121582e+00	1.434749960899353027e+00
1.563527822494506836e+00	1.336110973358154297e+01
1.449916362762451172e+01	1.359648990631103516e+01
1.616619682312011719e+01	1.912252044677734375e+01
-1.844994783401489258e+00	1.947000026702880859e+00
-1.706483960151672363e-01	4.864699840545654297e+00
5.466636657714843750e+00	1.482948017120361328e+01
1.447237491607666016e+01	1.274460983276367188e+01
1.429167461395263672e+01	1.513212013244628906e+01
1.253487300872802734e+01	1.468375968933105469e+01
1.083569645881652832e+00	1.067094993591308594e+01
4.996640205383300781e+00	1.340594005584716797e+01
3.591372966766357422e+00	1.338352012634277344e+01
1.563217258453369141e+01	1.457166957855224609e+01
1.542479705810546875e+01	1.361890983581542969e+01
9.725906848907470703e-01	1.580465984344482422e+01
9.519265174865722656e+00	2.230587005615234375e+01
1.337423419952392578e+01	1.670137977600097656e+01
6.579657196998596191e-01	1.635390090942382812e+01
2.319987106323242188e+01	1.625301933288574219e+01
1.096253967285156250e+01	1.154524993896484375e+01
1.291698741912841797e+01	1.032347011566162109e+01
-1.328933477401733398e+00	1.636510014533996582e+00
1.443181228637695312e+01	1.614093017578125000e+01
-4.294669628143310547e-01	2.219379901885986328e+00
1.414545249938964844e+01	1.643236923217773438e+01
1.284384822845458984e+01	9.718190193176269531e+00
1.220389747619628906e+01	1.346199035644531250e+01
1.748999786376953125e+01	1.714974021911621094e+01
1.408229255676269531e+01	1.604005050659179688e+01
1.631180572509765625e+01	1.782228088378906250e+01
1.217653560638427734e+01	1.201603031158447266e+01
7.735654115676879883e-01	1.171337985992431641e+01
9.806702136993408203e-01	2.231707954406738281e+01
3.898878097534179688e-01	1.000000000000000000e+00
1.378565979003906250e+01	1.681347084045410156e+01
-7.946684360504150391e-01	2.174540042877197266e+00
2.206068277359008789e+00	1.132106971740722656e+01
-4.187852144241333008e-03	2.678950071334838867e+00
1.449099445343017578e+01	1.376463031768798828e+01
1.330038547515869141e+01	1.240834045410156250e+01
6.512945890426635742e-01	1.225142002105712891e+01
1.369035148620605469e+01	1.422420024871826172e+01
1.435205173492431641e+01	1.305846023559570312e+01
1.760582542419433594e+01	1.573740959167480469e+01
1.371738624572753906e+01	1.535630035400390625e+01
-1.695774555206298828e+00	1.871899962425231934e+00
6.707054376602172852e-02	1.098480033874511719e+01
1.739489173889160156e+01	2.008649063110351562e+01
1.280313491821289062e+01	1.383187961578369141e+01
1.279977989196777344e+01	1.008808040618896484e+01
1.081861019134521484e+01	1.210569953918457031e+01
7.250166535377502441e-01	9.751810073852539062e+00
5.748606324195861816e-01	7.745409965515136719e+00
1.280990719795227051e+00	1.311450958251953125e+01
1.843249702453613281e+01	1.898801040649414062e+01
1.389033889770507812e+01	1.277824020385742188e+01
-3.902486562728881836e-01	4.710010051727294922e+00
1.321566009521484375e+01	1.345077991485595703e+01
1.102556419372558594e+01	1.490793991088867188e+01
1.046909809112548828e+00	1.146679019927978516e+01
-4.548200964927673340e-01	3.710170030593872070e+00
1.650375366210937500e+01	1.912252044677734375e+01
-3.804502487182617188e-01	3.046600103378295898e+00
1.521719074249267578e+01	1.721698951721191406e+01
1.482080078125000000e+01	1.210569953918457031e+01
6.198216080665588379e-01	9.430000305175781250e+00
1.027891349792480469e+01	1.422420024871826172e+01
-1.686311364173889160e-01	6.859899997711181641e+00
1.721004724502563477e+00	1.333868980407714844e+01
-8.728129863739013672e-01	2.369580030441284180e+00
4.757854044437408447e-01	1.012170982360839844e+01
1.412249374389648438e+01	1.431387042999267578e+01
6.693602204322814941e-01	1.258769035339355469e+01
7.314867019653320312e+00	1.212812042236328125e+01
-2.121194005012512207e-01	2.119620084762573242e+00
4.454864561557769775e-01	1.156766986846923828e+01
6.828218698501586914e-01	1.266615009307861328e+01
-9.631034135818481445e-01	4.259409904479980469e+00
1.153636646270751953e+01	9.101690292358398438e+00
