Predicted	Measured
-6.313309669494628906e+00	2.702490091323852539e+00
1.506404209136962891e+01	1.359648990631103516e+01
8.955122947692871094e+00	1.422420024871826172e+01
-4.634379386901855469e+00	6.859899997711181641e+00
-9.413486480712890625e+00	1.000000000000000000e+00
3.247354030609130859e-01	1.156766986846923828e+01
2.425069570541381836e+00	1.146679019927978516e+01
1.375458621978759766e+01	1.681347084045410156e+01
1.337195491790771484e+01	1.670137977600097656e+01
-8.298489570617675781e+00	2.369580030441284180e+00
1.621510124206542969e+01	1.361890983581542969e+01
1.493007946014404297e+01	1.376463031768798828e+01
1.770214271545410156e+01	1.625301933288574219e+01
-2.311437845230102539e+00	1.524420022964477539e+00
-5.344831466674804688e+00	3.710170030593872070e+00
1.399888134002685547e+01	1.165734004974365234e+01
1.263798427581787109e+01	1.209449005126953125e+01
9.965589523315429688e+00	9.718190193176269531e+00
-1.059339332580566406e+01	2.678950071334838867e+00
1.097985506057739258e+00	1.333868980407714844e+01
1.237098121643066406e+01	1.266615009307861328e+01
9.479611396789550781e+00	1.502003002166748047e+01
1.254219722747802734e+01	1.032347011566162109e+01
6.293737888336181641e-01	1.336110973358154297e+01
-4.689810752868652344e+00	6.153729915618896484e+00
-4.999795913696289062e+00	7.745409965515136719e+00
-7.448084354400634766e-01	8.048049926757812500e+00
1.490858793258666992e+00	1.340594005584716797e+01
1.283698177337646484e+01	1.692555999755859375e+01
-1.467450380325317383e+00	4.259409904479980469e+00
3.634317398071289062e+00	1.482948017120361328e+01
1.418815517425537109e+01	1.602883911132812500e+01
1.389281177520751953e+01	1.614093017578125000e+01
1.436842250823974609e+01	1.320417976379394531e+01
1.245675945281982422e+01	1.244196987152099609e+01
-4.142751693725585938e-01	1.412331962585449219e+01
1.271172332763671875e+01	1.345077991485595703e+01
1.284902572631835938e+01	1.240834045410156250e+01
1.790701103210449219e+01	1.573740959167480469e+01
1.506803989410400391e+01	1.210569953918457031e+01
1.060165500640869141e+01	1.107446956634521484e+01
2.233524322509765625e+00	2.231707954406738281e+01
1.288676738739013672e+01	1.368616962432861328e+01
-4.495643615722656250e+00	1.098480033874511719e+01
1.048613643646240234e+01	8.709380149841308594e+00
-1.836254358291625977e+00	1.636510014533996582e+00
1.143021678924560547e+01	1.721698951721191406e+01
8.689084053039550781e-01	1.311450958251953125e+01
1.601537132263183594e+01	1.898801040649414062e+01
-2.023167371749877930e+00	1.635390090942382812e+01
-6.956626892089843750e+00	3.060050010681152344e+00
-2.770461320877075195e+00	1.434749960899353027e+00
1.375909233093261719e+01	1.468375968933105469e+01
1.437374019622802734e+01	1.274460983276367188e+01
-3.717795610427856445e+00	4.010000228881835938e+00
1.457491779327392578e+01	1.604005050659179688e+01
1.913643646240234375e+01	1.714974021911621094e+01
1.282678604125976562e+01	1.281186008453369141e+01
-4.685394763946533203e-01	1.012170982360839844e+01
1.288194894790649414e+00	8.182559967041015625e+00
1.504387760162353516e+01	1.629785919189453125e+01
1.333907604217529297e+01	9.919949531555175781e+00
9.656418800354003906e+00	1.490793991088867188e+01
